index,case_id,slice_id,mean_dice,mean_iou,present_gt_classes,present_pred_classes
31,img0002,img0002_slice0089,0.8222512633489062,0.7457360327750462,"2,3,4,6,7,8,9,11,14","2,3,4,6,7,8,9,11,14"
32,img0002,img0002_slice0090,0.8688800468481829,0.7822030907034829,"2,3,4,6,7,8,9,11,14","2,3,4,6,7,8,9,11,14"
33,img0002,img0002_slice0091,0.9009790748760023,0.8339570396260917,"2,3,4,6,7,8,9,11,14","2,3,4,6,7,8,9,11,14"
34,img0002,img0002_slice0092,0.8690219914573126,0.7891226156122956,"2,3,4,6,7,8,9,11,14","2,3,4,6,7,8,9,11,14"
35,img0002,img0002_slice0093,0.8779461162827312,0.8009737161217289,"2,3,4,6,7,8,9,11,14","2,3,4,6,7,8,9,11,14"
36,img0002,img0002_slice0094,0.8121292475973331,0.7198722099296866,"2,3,4,6,7,8,9,11,14","2,3,4,6,7,8,9,11,14"
37,img0002,img0002_slice0095,0.7182137642768993,0.6339910694905317,"2,3,4,6,7,8,9,11,14","1,2,3,4,6,7,8,9,11,14"
38,img0002,img0002_slice0096,0.6429730985465707,0.5742870839187828,"2,3,4,6,7,8,9,11,14","1,2,3,4,6,7,8,9,10,11,14"
39,img0002,img0002_slice0097,0.6423507851979113,0.574409316913555,"2,3,4,6,7,8,9,11,14","1,2,3,4,6,7,8,9,10,11,14"
40,img0002,img0002_slice0098,0.636389298547212,0.5567662401831757,"2,3,4,6,7,8,9,11,14","1,2,3,4,6,7,8,9,10,11,14"
41,img0002,img0002_slice0099,0.6500404669872861,0.567553736678622,"2,3,4,6,7,8,9,11,12,14","2,3,4,6,7,8,9,10,11,14"
42,img0002,img0002_slice0100,0.7036325444141421,0.6040322539206702,"2,3,4,6,7,8,9,10,11,12,14","2,3,4,6,7,8,9,10,11,14"
43,img0002,img0002_slice0101,0.6613670281470078,0.575705379867258,"2,3,4,6,7,8,9,10,11,12,13,14","2,3,4,6,7,8,9,10,11,14"
44,img0002,img0002_slice0102,0.6138490370830275,0.5198704173497517,"3,4,6,7,8,9,10,11,12,13,14","3,4,6,7,8,9,10,11,14"
45,img0002,img0002_slice0103,0.6003931993976284,0.5340245628735114,"3,4,6,7,8,9,10,11,12,13,14","3,6,7,8,9,10,11,14"
46,img0002,img0002_slice0104,0.6563231125478615,0.5760790408065074,"3,6,7,8,9,10,11,12,13,14","3,6,7,8,9,10,11,14"
47,img0002,img0002_slice0105,0.6179653344571266,0.5511142578387392,"1,3,6,7,8,9,10,11,12,13,14","3,6,7,8,9,10,11,14"
48,img0002,img0002_slice0106,0.6547914186152362,0.5869028820014153,"1,3,6,7,8,9,10,11,12,13,14","1,3,6,7,8,9,10,11,14"
49,img0002,img0002_slice0107,0.6230082983395131,0.5580144069810345,"1,3,6,7,8,9,10,11,12,13,14","1,3,6,7,8,9,10,11,14"
50,img0002,img0002_slice0108,0.6434305542240374,0.581075309853786,"1,3,6,7,8,9,10,11,12,13","1,3,6,7,8,9,10,11,14"
51,img0002,img0002_slice0109,0.6751767823001606,0.5951666124215975,"1,3,6,7,8,9,10,11,12,13","1,3,6,7,8,9,10,11"
52,img0002,img0002_slice0110,0.684741628380702,0.612115358720879,"1,3,6,7,8,9,10,11,12,13","1,3,6,7,8,9,10,11"
53,img0002,img0002_slice0111,0.5932924349764825,0.49834762250969655,"1,3,6,7,8,9,10,11,12,13","1,3,6,7,8,9,10,11"
54,img0002,img0002_slice0112,0.5836404315593118,0.4989968371492832,"1,3,6,7,8,9,10,11,13","1,6,7,8,9,10,11"
55,img0002,img0002_slice0113,0.5786870688970848,0.5182071629644196,"1,3,6,7,8,9,10,11,13","1,3,6,7,8,10,11"
56,img0002,img0002_slice0114,0.7045718505866443,0.6175524955521663,"1,6,7,8,9,10,11,13","1,6,7,8,9,10,11"
57,img0002,img0002_slice0115,0.6033706374016005,0.521851845685105,"1,6,7,8,9,10,11,13","1,5,6,7,8,9,10,11"
58,img0002,img0002_slice0116,0.5879599753301767,0.5170513205108513,"1,6,7,8,9,10,11","1,5,6,7,8,9,10"
59,img0002,img0002_slice0117,0.82399051497032,0.745353998257579,"1,6,7,8,9,10","1,6,7,8,9,10"
60,img0002,img0002_slice0118,0.7787240440967399,0.7228112441943984,"1,6,7,8,9,10","1,5,6,7,8,9,10"
61,img0002,img0002_slice0119,0.7080753553330249,0.6301235567407285,"1,6,7,8,9,10","1,5,6,7,8,9,10"
62,img0002,img0002_slice0120,0.6112063642491757,0.5532063460935741,"1,6,7,8,9","1,5,6,7,8,9,10"
63,img0002,img0002_slice0121,0.5980979786522828,0.5371480249694106,"1,6,7,8,9","1,5,6,7,8,9,10"
64,img0002,img0002_slice0122,0.7704373305039328,0.6761087791029112,"1,5,6,7,8,9","1,5,6,7,8,9"
65,img0002,img0002_slice0123,0.8415889647268467,0.7482002717431752,"1,5,6,7,8,9","1,5,6,7,8,9"
66,img0002,img0002_slice0124,0.7953325357657421,0.6838773294089763,"1,5,6,7,8,9","1,5,6,7,8,9"
67,img0002,img0002_slice0125,0.5693909864138066,0.5017636712927402,"1,5,6,7,8,9","5,6,8,9"
68,img0002,img0002_slice0126,0.8606008700112714,0.7632921372617318,"5,6,8,9","5,6,8,9"
69,img0002,img0002_slice0127,0.8907556232703941,0.8081712798720337,"5,6,8,9","5,6,8,9"
70,img0002,img0002_slice0128,0.92419214390895,0.8598203823587053,"5,6,8,9","5,6,8,9"
71,img0002,img0002_slice0129,0.8637246408467185,0.7653317877236163,"5,6,8,9","5,6,8,9"
72,img0002,img0002_slice0130,0.8186443953418141,0.7062690719930835,"5,6,8,9","5,6,8,9"
73,img0002,img0002_slice0131,0.7888204120888442,0.6779609596956018,"5,6,8,9","5,6,8,9"
74,img0002,img0002_slice0132,0.8905623430987445,0.8084962763083124,"5,8,9","5,8,9"
75,img0002,img0002_slice0133,0.8933465279582431,0.8075517664980624,"5,8,9","5,8,9"
76,img0002,img0002_slice0134,0.8444534631604864,0.7433796171166301,"5,8,9","5,8,9"
77,img0002,img0002_slice0135,0.7179272320671072,0.6222589835063705,"5,8,9","5,8,9"
78,img0002,img0002_slice0136,0.7259335678461046,0.5945997721365731,"5,8,9","5,8,9"
79,img0002,img0002_slice0137,0.6878110959035434,0.5512297549845719,"5,8,9","5,8,9"
80,img0002,img0002_slice0138,0.5617424539592223,0.4864632237409216,"5,8,9","5,8"
81,img0008,img0008_slice0005,0.0,0.0,,
82,img0008,img0008_slice0010,0.0,0.0,,
83,img0008,img0008_slice0015,0.0,0.0,,
84,img0008,img0008_slice0033,0.0,0.0,,
85,img0008,img0008_slice0037,0.0,0.0,,
86,img0008,img0008_slice0048,0.0,0.0,,6
87,img0008,img0008_slice0058,0.0,0.0,,"1,6"
88,img0008,img0008_slice0068,0.0,0.0,,
89,img0008,img0008_slice0076,0.27751196170920994,0.19205298011973157,8,"8,9"
90,img0008,img0008_slice0077,0.2753623188272772,0.18999999998733333,"8,9",8
91,img0008,img0008_slice0078,0.31176470586401384,0.2264957264763679,"8,9",8
92,img0008,img0008_slice0079,0.2487562188930967,0.16556291389632033,"8,9",8
93,img0008,img0008_slice0080,0.3209876542912666,0.3095238094685374,"8,9,14",8
94,img0008,img0008_slice0081,0.5452210789118653,0.46926748483763614,"8,9,14","8,14"
95,img0008,img0008_slice0082,0.7460783630795461,0.6293789227208456,"8,9,14","8,9,14"
96,img0008,img0008_slice0083,0.7836829224789351,0.648141186246744,"8,9,14","8,9,14"
97,img0008,img0008_slice0084,0.5867044428885178,0.4844041229004681,"6,8,9,14","8,9,14"
98,img0008,img0008_slice0085,0.46133718874506036,0.36823655261441995,"6,8,9,14","6,8,14"
99,img0008,img0008_slice0086,0.44972514565603827,0.3778790975140135,"6,8,9,11,14","6,8,14"
100,img0008,img0008_slice0087,0.4585435387473165,0.3774338242865311,"6,8,9,11,14","6,8,14"
101,img0008,img0008_slice0088,0.4499207638886583,0.38120173766008875,"6,8,9,11,14","6,8,14"
102,img0008,img0008_slice0089,0.4673993170015036,0.4136393612997824,"6,8,9,11,14","6,8,14"
103,img0008,img0008_slice0090,0.4703984021774583,0.42157352210930454,"6,8,9,11,14","6,8,14"
104,img0008,img0008_slice0091,0.4234300744629927,0.36186631898429117,"6,8,9,11,14","2,6,7,8,9,14"
105,img0008,img0008_slice0092,0.3466145026328703,0.3100446659639772,"6,8,9,11,14","2,6,7,8,14"
106,img0008,img0008_slice0093,0.3316023126601301,0.28552370691170664,"6,8,9,11,14","1,6,7,8,14"
107,img0008,img0008_slice0094,0.39554666114364373,0.3197914421397264,"6,8,9,11,14","1,3,6,8,11,14"
108,img0008,img0008_slice0095,0.20581739767555585,0.1689341157849905,"2,6,8,9,11,14","1,3,6,8,11,14"
109,img0008,img0008_slice0096,0.1932008314664358,0.1643932712750233,"2,6,8,9,11,14","1,3,6,11,14"
110,img0008,img0008_slice0097,0.2580348189068453,0.20962973324396555,"2,6,8,9,11,14","1,3,6,11,14"
111,img0008,img0008_slice0098,0.3181170008790846,0.27943779310555167,"2,6,8,9,11,14","1,6,7,11,14"
112,img0008,img0008_slice0099,0.2752122998965338,0.24233373129390573,"2,3,6,8,9,11,14","1,6,7,11,14"
113,img0008,img0008_slice0100,0.28272278811019363,0.2490293001988976,"2,3,6,8,9,11,14","1,6,7,11,14"
114,img0008,img0008_slice0101,0.3173710742695388,0.2807219722220348,"2,3,6,8,9,11,14","1,6,11,14"
115,img0008,img0008_slice0102,0.3550988101313118,0.3017163976246496,"2,3,4,6,8,9,11,14","1,4,6,11,14"
116,img0008,img0008_slice0103,0.363334375530508,0.31230810858901253,"2,3,4,6,8,9,11,14","1,4,6,11,14"
117,img0008,img0008_slice0104,0.33895550179793477,0.2901913133022968,"2,3,4,6,8,9,11,14","1,4,6,11,14"
118,img0008,img0008_slice0105,0.3283794519259671,0.2848861387509811,"2,3,4,6,7,8,9,11,14","1,4,6,7,11,14"
119,img0008,img0008_slice0106,0.2945746123316357,0.2511475142466556,"2,3,4,6,7,8,9,11,14","1,4,6,7,11,14"
120,img0008,img0008_slice0107,0.22965728668993635,0.19522477742357383,"1,2,3,4,6,7,8,9,10,11,14","4,6,11,14"
121,img0008,img0008_slice0108,0.3799277315384056,0.30100187152702135,"1,2,3,4,6,7,8,9,10,11,13,14","1,3,4,6,7,11,14"
122,img0008,img0008_slice0109,0.3512470578947852,0.2850323333722247,"1,2,3,4,6,7,8,9,10,11,13,14","1,4,6,7,11,14"
123,img0008,img0008_slice0110,0.32990128386589307,0.266430974561421,"1,2,3,4,6,7,8,9,10,11,13,14","1,4,6,7,11,14"
124,img0008,img0008_slice0111,0.35254774474442785,0.29588693756945766,"1,2,3,4,6,7,8,9,10,11,13,14","1,4,6,7,11,14"
125,img0008,img0008_slice0112,0.3192141569135636,0.2629203091864461,"1,2,3,4,6,7,8,9,10,11,12,13,14","1,3,4,6,7,11,14"
126,img0008,img0008_slice0113,0.31298544389767824,0.26004459347562076,"1,2,3,4,6,7,8,9,10,11,12,13,14","1,4,6,7,11,14"
127,img0008,img0008_slice0114,0.2769423889154347,0.23759128905842852,"1,2,3,4,6,7,8,9,10,11,12,13","1,4,6,7,11,14"
128,img0008,img0008_slice0115,0.27419911444575,0.2386860147926696,"1,3,6,7,8,9,10,11,12,13","1,4,6,7,11"
129,img0008,img0008_slice0116,0.2754777478144438,0.24190912459982075,"1,3,6,7,8,9,10,11,12,13","1,6,7,11"
130,img0008,img0008_slice0117,0.29473288765764405,0.2580862558710221,"1,3,6,7,8,9,10,11,12,13","1,6,7,11"
131,img0008,img0008_slice0118,0.29879580116880805,0.27482446802927896,"1,3,6,7,8,9,10,12,13","1,6,7"
132,img0008,img0008_slice0119,0.27528281957191225,0.2549999302253049,"1,3,6,7,8,9,10,12,13","1,3,6,7,11"
133,img0008,img0008_slice0120,0.29556979782793535,0.2705815295368157,"1,6,7,8,9,10,12,13","1,6,7,11"
134,img0008,img0008_slice0121,0.31571694801440825,0.30055945260289424,"1,6,7,8,9,10,12,13","1,6,7,11"
135,img0008,img0008_slice0122,0.41140562852568124,0.3956076210716608,"1,6,7,8,9,10,12","1,6,7"
136,img0008,img0008_slice0123,0.4100525400104477,0.39336763750382925,"1,6,7,8,9,10,12","1,6,7"
137,img0008,img0008_slice0124,0.4065611767285623,0.38710526781610965,"1,6,7,8,9,10","1,5,6,7"
138,img0008,img0008_slice0125,0.410294444666455,0.3936647539806945,"1,6,7,8,9,10","1,5,6,7"
139,img0008,img0008_slice0126,0.46854798799496283,0.4412205061877991,"1,6,7,8,9","1,5,6,7"
140,img0008,img0008_slice0127,0.48871205487930997,0.42873379332215494,"1,5,6,7,8,9","1,5,6,7"
141,img0008,img0008_slice0128,0.5411858624040508,0.45363617588897237,"1,5,6,7,8,9","1,5,6,7,8"
142,img0008,img0008_slice0129,0.5757189760629162,0.511532662109977,"1,5,6,7,8,9","1,5,6,7"
143,img0008,img0008_slice0130,0.5001452744457484,0.41106712819765195,"1,5,6,7,8,9","1,5,6,7"
144,img0008,img0008_slice0131,0.5043817662566158,0.44141543341615613,"1,5,6,8,9","1,5,6"
145,img0008,img0008_slice0132,0.5385877221197652,0.48915708901388727,"1,5,6,8,9","1,5,6"
146,img0008,img0008_slice0133,0.46484609763494217,0.40266982674136775,"1,5,6,8,9","1,5,6"
147,img0008,img0008_slice0134,0.43363254391636774,0.3828895882795528,"5,6,8,9","5,6"
148,img0008,img0008_slice0135,0.4181019719038759,0.37282568806136157,"5,6,8,9","5,6"
149,img0008,img0008_slice0136,0.3543411473891891,0.30393185303439013,"5,6,8,9","5,6,8"
150,img0008,img0008_slice0137,0.3422118171568124,0.2854913947227527,"5,6,8,9","5,6"
151,img0008,img0008_slice0138,0.2604166666463216,0.2136752136478194,"5,8,9",5
152,img0008,img0008_slice0139,0.22424242422203858,0.16894977166635394,"5,8,9",5
153,img0008,img0008_slice0140,0.27860696515333777,0.23931623928555776,"5,8,9",5
154,img0008,img0008_slice0141,0.2753623188206259,0.23456790120560891,"5,8,9",5
155,img0008,img0008_slice0142,0.39855072460880064,0.3313253011649006,"5,8",5
156,img0008,img0008_slice0143,0.3947368420792936,0.32608695648629493,"5,8",5
157,img0008,img0008_slice0144,0.38405797098666244,0.3117647058456748,"5,8",5
158,img0008,img0008_slice0145,0.447790948244479,0.3527892561591539,"5,8","5,8"
159,img0008,img0008_slice0146,0.7543528844906229,0.6181467583291524,"5,8","5,8"
160,img0008,img0008_slice0147,0.68031914888867,0.5631300402665137,"5,8","5,8"
161,img0025,img0025_slice0010,0.0,0.0,,
162,img0025,img0025_slice0015,0.0,0.0,,
163,img0025,img0025_slice0024,0.0,0.0,,
164,img0025,img0025_slice0029,0.0,0.0,,8
165,img0025,img0025_slice0036,0.9221183800335788,0.8554913294303184,2,2
166,img0025,img0025_slice0037,0.4813432835761027,0.46402877696728945,2,"2,14"
167,img0025,img0025_slice0038,0.25353107344364195,0.2045584045549078,2,"2,9,14"
168,img0025,img0025_slice0039,0.08440748440660699,0.05349143609942699,"2,3","2,3,8,9,14"
169,img0025,img0025_slice0040,0.8752786967571621,0.7853999520210194,"2,3,8,9","2,3,8,9"
170,img0025,img0025_slice0041,0.71655751187699,0.6559261167924438,"2,3,8,9","2,3,8,9,14"
171,img0025,img0025_slice0042,0.6016310258135946,0.5057410370689199,"2,3,8,9,14","2,3,8,9"
172,img0025,img0025_slice0043,0.7291535565105245,0.6217225634649332,"2,3,8,9,14","2,3,8,9,14"
173,img0025,img0025_slice0044,0.4204120207659047,0.36281305711386586,"2,3,6,8,9,14","2,3,9"
174,img0025,img0025_slice0045,0.5533416424571468,0.4560309814326633,"2,3,6,8,9,14","2,3,6,8,9"
175,img0025,img0025_slice0046,0.5268870263574171,0.42598820581902336,"2,3,6,8,9,14","2,3,6,8,14"
176,img0025,img0025_slice0047,0.5020403066547119,0.410753785599464,"2,3,6,8,9,14","2,3,6,8,9,14"
177,img0025,img0025_slice0048,0.4656451341235913,0.3802898550422185,"2,3,6,8,9,11,14","2,3,6,8,11,14"
178,img0025,img0025_slice0049,0.5743826722777123,0.4723800878618069,"2,3,6,8,9,11,14","2,3,6,8,11,14"
179,img0025,img0025_slice0050,0.5747086593742801,0.46642809075677766,"2,3,6,7,8,9,11,14","2,3,6,7,8,11,14"
180,img0025,img0025_slice0051,0.5601832676037719,0.464649678070087,"2,3,6,7,8,9,11,14","1,2,3,6,7,8,9,10,11,14"
181,img0025,img0025_slice0052,0.5930516077609789,0.5229654417563501,"2,3,4,6,7,8,9,11,14","1,2,3,4,6,8,9,10,11,14"
182,img0025,img0025_slice0053,0.5506324797460026,0.4861594092466868,"2,3,4,6,7,8,9,11,14","1,3,4,6,7,8,9,10,11,14"
183,img0025,img0025_slice0054,0.7425209553009948,0.6693559604249643,"3,4,6,7,8,9,11,14","1,3,4,6,7,8,9,11,14"
184,img0025,img0025_slice0055,0.681858048643751,0.6152753742628505,"3,4,6,7,8,9,11,14","1,3,4,6,7,8,9,10,11,14"
185,img0025,img0025_slice0056,0.6682482891526746,0.5982335658821059,"3,4,6,7,8,9,11,14","1,3,4,6,7,8,9,10,11,14"
186,img0025,img0025_slice0057,0.60206527602756,0.5228606135210918,"1,3,4,6,7,8,9,10,11,13,14","1,3,4,6,7,8,9,10,11,14"
187,img0025,img0025_slice0058,0.47815073056394525,0.40967849130892475,"1,3,4,6,7,8,9,10,11,13,14","1,2,4,5,6,7,8,9,10,11,14"
188,img0025,img0025_slice0059,0.4048579301361776,0.3332765080614063,"1,4,6,7,8,9,10,11,12,13,14","1,2,4,5,6,7,8,9,10,11,14"
189,img0025,img0025_slice0060,0.45026561905616735,0.36808157229267274,"1,6,7,8,9,10,11,12,13,14","1,5,6,7,8,9,10,11,14"
190,img0025,img0025_slice0061,0.37768403749002016,0.31843852886943685,"1,6,7,8,9,10,12,13","1,5,6,7,8,9,10,14"
191,img0025,img0025_slice0062,0.3934638141655355,0.3385735530129447,"1,6,7,8,9,10,12,13","1,5,6,7,8,9,14"
192,img0025,img0025_slice0063,0.46485870145637176,0.384159518591295,"1,6,7,8,9,10,12,13","1,5,6,7,8,9,10"
193,img0025,img0025_slice0064,0.4977658907967385,0.4380168086143995,"1,6,7,8,9,10,12","1,6,7,8,10"
194,img0025,img0025_slice0065,0.5908174421834146,0.5339158139233261,"1,6,7,8,9,10","1,6,7,8"
195,img0025,img0025_slice0066,0.4196498059604128,0.36477951026967936,"1,5,6,7,8,9,10","1,3,6,7,8,10"
196,img0025,img0025_slice0067,0.5293512795713085,0.45720402317030384,"1,5,6,7,8,9","1,5,6,7,8,9,10"
197,img0025,img0025_slice0068,0.660608422742413,0.5825403382093681,"1,5,6,7,8,9","1,5,6,7,8"
198,img0025,img0025_slice0069,0.727400312914165,0.6576576205326449,"1,5,6,7,8,9","1,5,6,7,8"
199,img0025,img0025_slice0070,0.7107922426954193,0.6432086512719409,"1,5,6,7,8,9","1,5,6,7,8"
200,img0025,img0025_slice0071,0.8269931750390219,0.7353871067270722,"1,5,6,7,8,9","1,5,6,7,8,9"
201,img0025,img0025_slice0072,0.846066262106036,0.7551283556373544,"1,5,6,7,8,9","1,5,6,7,8,9"
202,img0025,img0025_slice0073,0.7361225619564101,0.6833286410392504,"5,6,7,8,9","5,6,8,9"
203,img0025,img0025_slice0074,0.9362512493807695,0.8814798550349807,"5,6,8,9","5,6,8,9"
204,img0025,img0025_slice0075,0.8935394565542791,0.8143610139657793,"5,6,8,9","5,6,8,9"
205,img0025,img0025_slice0076,0.9033093465589603,0.8262285782987966,"5,6,8,9","5,6,8,9"
206,img0025,img0025_slice0077,0.8750445441367445,0.7795789920812448,"5,6,8,9","5,6,8,9"
207,img0025,img0025_slice0078,0.699528769799326,0.5927824501107614,"5,6,8,9","5,6,8,9"
208,img0025,img0025_slice0079,0.6908813375159891,0.555039011167266,"5,8,9","5,8,9"
209,img0025,img0025_slice0080,0.725274725232158,0.5993939393447434,"5,8","5,8"
210,img0025,img0025_slice0081,0.7720049658122724,0.6532675914507076,"5,8","5,8"
211,img0025,img0025_slice0082,0.6723787167023493,0.561763622928994,"5,8","5,8"
212,img0025,img0025_slice0083,0.46685082871638534,0.437823834174206,"5,8",8
213,img0025,img0025_slice0084,0.4441624365369502,0.3995433789771898,"5,8",8
214,img0026,img0026_slice0014,0.0,0.0,,
215,img0026,img0026_slice0017,0.0,0.0,,
216,img0026,img0026_slice0035,0.0,0.0,,
217,img0026,img0026_slice0040,0.0,0.0,,3
218,img0026,img0026_slice0044,0.0,0.0,,"8,9"
219,img0026,img0026_slice0045,0.2769607843035431,0.2368972746182245,9,"8,9,14"
220,img0026,img0026_slice0046,0.6247157098016664,0.5877859722696396,"8,9","8,9,14"
221,img0026,img0026_slice0047,0.6180486180278962,0.5763888888527199,"8,9","8,9,14"
222,img0026,img0026_slice0048,0.3657019215790842,0.3369536331011863,"2,8,9","2,3,8,9,14"
223,img0026,img0026_slice0049,0.554168326501818,0.5163279379876963,"2,8,9","2,3,8,9,14"
224,img0026,img0026_slice0050,0.5625259018167946,0.5032930688222259,"2,3,8,9","2,3,8,9,14"
225,img0026,img0026_slice0051,0.8649061446219,0.7680282199654196,"2,3,8,9","2,3,8,9"
226,img0026,img0026_slice0052,0.9061688580460864,0.8361886028554896,"2,3,8,9,14","2,3,8,9,14"
227,img0026,img0026_slice0053,0.92331195539149,0.8602045401388949,"2,3,8,9,14","2,3,8,9,14"
228,img0026,img0026_slice0054,0.9229930620537867,0.8608124130408983,"2,3,8,9,14","2,3,8,9,14"
229,img0026,img0026_slice0055,0.7194265431170259,0.6351519165490718,"2,3,8,9,11,14","2,3,8,9,14"
230,img0026,img0026_slice0056,0.7072383478443302,0.6205812309027281,"2,3,8,9,11,14","2,3,8,9,14"
231,img0026,img0026_slice0057,0.6927809193988703,0.5982230063069025,"2,3,8,9,11,14","2,3,8,9,14"
232,img0026,img0026_slice0058,0.611753587515344,0.5537499755786764,"2,3,7,8,9,11,14","2,3,8,9,14"
233,img0026,img0026_slice0059,0.4411170915955019,0.37099232496218004,"2,3,7,8,9,11,14","2,3,8,9,14"
234,img0026,img0026_slice0060,0.4158799225416742,0.34629221341103505,"2,3,7,8,9,11,14","3,8,9,14"
235,img0026,img0026_slice0061,0.4399214075519767,0.3765679168553703,"2,3,7,8,9,11,14","3,8,9,14"
236,img0026,img0026_slice0062,0.43891085038393124,0.35559137190883044,"2,3,6,7,8,9,11,14","2,3,8,9,14"
237,img0026,img0026_slice0063,0.6322336558073631,0.5401649592696824,"2,3,4,6,7,8,9,11,14","2,3,4,6,8,9,11,14"
238,img0026,img0026_slice0064,0.5535992219353655,0.4719776277330378,"2,3,4,6,7,8,9,10,11,14","1,2,3,4,6,7,8,9,11,14"
239,img0026,img0026_slice0065,0.6767361548845545,0.5770582924700961,"2,3,4,6,7,8,9,10,11,14","1,2,3,4,6,7,8,9,10,11,14"
240,img0026,img0026_slice0066,0.6948487461181106,0.5837982051031024,"1,2,3,4,6,7,8,9,10,11,13,14","1,2,3,4,6,7,8,9,10,11,14"
241,img0026,img0026_slice0067,0.705647209830919,0.6206480349064555,"1,2,3,4,6,7,8,9,10,11,12,13,14","1,2,3,4,6,7,8,9,10,11,14"
242,img0026,img0026_slice0068,0.6687104007741035,0.5825491554020452,"1,2,3,4,6,7,8,9,10,11,12,13,14","1,2,3,4,6,7,8,9,10,11,14"
243,img0026,img0026_slice0069,0.6340412156617444,0.5628053178508629,"1,3,4,6,7,8,9,10,11,12,13","1,3,4,6,7,8,9,10,11,14"
244,img0026,img0026_slice0070,0.5762551013773506,0.5195841149434982,"1,3,4,6,7,8,9,10,11,12,13","1,3,6,7,8,9,10,11"
245,img0026,img0026_slice0071,0.6225178626685811,0.560657334719617,"1,3,6,7,8,9,10,11,12,13","1,3,6,7,8,9,10,11"
246,img0026,img0026_slice0072,0.5810079296474291,0.5163722314492702,"1,3,6,7,8,9,10,12,13","1,3,6,7,8,9,10,11"
247,img0026,img0026_slice0073,0.4518685221918538,0.3867518236914983,"1,3,6,7,8,9,10,12,13","1,6,7,8,9,10,11"
248,img0026,img0026_slice0074,0.4746819530691683,0.42334179578450193,"1,3,6,7,8,9,10,12,13","1,6,7,8,10"
249,img0026,img0026_slice0075,0.5233722353036969,0.47158200225431557,"1,6,7,8,9,10,12,13","1,6,7,8,10"
250,img0026,img0026_slice0076,0.7752598500117859,0.7251813970070634,"1,6,7,8,9,10","1,6,7,8,10"
251,img0026,img0026_slice0077,0.7752488051654545,0.7131006668669313,"1,5,6,7,8,9,10","1,5,6,7,8,10"
252,img0026,img0026_slice0078,0.713277506127717,0.6246491168080003,"1,5,6,7,8,9,10","1,5,6,7,8,10"
253,img0026,img0026_slice0079,0.7355107434853565,0.6644268237135503,"1,5,6,7,8,9","1,5,6,7,8"
254,img0026,img0026_slice0080,0.7197710516535425,0.6412867223008093,"1,5,6,7,8,9","1,5,6,7,8"
255,img0026,img0026_slice0081,0.8833370659368778,0.8013994268003265,"1,5,6,7,8,9","1,5,6,7,8,9"
